,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,B.O.D. (mg/l) : Min : < 3 mg/l,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,CONDUCTIVITY (µmhos/cm) : Min,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,NITRATE- N+ NITRITE-N (mg/l) : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,TEMPERATURE ºC : Min,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,pH : Min : 6.5-8.5,B.O.D. (mg/l) : Max : < 3 mg/l_imp,B.O.D. (mg/l) : Mean : < 3 mg/l_imp,B.O.D. (mg/l) : Min : < 3 mg/l_imp,CONDUCTIVITY (µmhos/cm) : Max_imp,CONDUCTIVITY (µmhos/cm) : Mean_imp,CONDUCTIVITY (µmhos/cm) : Min_imp,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml_imp,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml_imp,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml_imp,TEMPERATURE ºC : Max_imp,TEMPERATURE ºC : Mean_imp,TEMPERATURE ºC : Min_imp,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml_imp,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml_imp,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml_imp,STATION CODE,LOCATIONS,State
243,5.8,5.8,5.8,435.0,435.0,435.0,2517.3964253872064,952.5640298104727,639.6987673110506,1.6,1.6,1.6,27.0,27.0,27.0,20770.377971865415,2782.065572484046,1165.2502590791598,8.7,8.7,8.7,5.8,5.8,5.8,435.0,435.0,435.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.0,27.0,27.0,14249.386440677967,4048.237288135593,825.1254237288135,2002.0,"Bore well Opp. Gajanan MPCBaraj Temple at  Anjangaon road. Village-Anjangaon, Taluka- Akot, District- Akola                   ",maharashtra
244,5.8,5.8,5.8,435.0,435.0,435.0,2517.3964253872064,952.5640298104727,639.6987673110506,1.6,1.6,1.6,27.0,27.0,27.0,20770.377971865415,2782.065572484046,1165.2502590791598,8.7,8.7,8.7,5.8,5.8,5.8,435.0,435.0,435.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.0,27.0,27.0,14249.386440677967,4048.237288135593,825.1254237288135,2003.0,"Dug well at Plot No- 4, Street No. 49-C, at Nehru Bal Udyan Azad Maidan, owned by Yavatmal M.C. Village- Nehru Bal Udyan Azad Maidan, Taluka- Yavatmal, District- Yavatmal.",maharashtra
245,2.8,2.8,2.8,1956.0,1956.0,1956.0,2034.040446031728,1044.8164395148297,566.8242767678443,1.4,1.4,1.4,25.0,25.0,25.0,14832.220910910155,3779.9746677229114,750.8702816692328,7.3,7.3,7.3,2.8,2.8,2.8,1956.0,1956.0,1956.0,1887.5023041474653,1088.8341013824884,562.2764976958525,25.0,25.0,25.0,14249.386440677967,4048.237288135593,825.1254237288135,2007.0,"Bore well water sample at savali, Tal. Miraj, Dist Sangli.",maharashtra
246,2.9,2.9,2.9,2425.0,2425.0,2425.0,2066.613699409983,1038.5621883784675,571.5961215564946,0.5,0.5,0.5,25.0,25.0,25.0,15177.3039122492,3710.514503482669,739.7772405140746,7.4,7.4,7.4,2.9,2.9,2.9,2425.0,2425.0,2425.0,1887.5023041474653,1088.8341013824884,562.2764976958525,25.0,25.0,25.0,14249.386440677967,4048.237288135593,825.1254237288135,2008.0,"Dugwell Water sample at Rasulwadi Tal. Miraj, Dist. Sangli.",maharashtra
247,4.0,4.0,4.0,928.0,928.0,928.0,2.0,2.0,2.0,0.1,0.1,0.1,29.0,29.0,29.0,94.0,94.0,94.0,7.8,7.8,7.8,4.0,4.0,4.0,928.0,928.0,928.0,2.0,2.0,2.0,29.0,29.0,29.0,94.0,94.0,94.0,2200.0, Bore Well,maharashtra
248,4.0,4.0,4.0,1200.0,1200.0,1200.0,2.0,2.0,2.0,0.4,0.4,0.4,28.0,28.0,28.0,70.0,70.0,70.0,7.2,7.2,7.2,4.0,4.0,4.0,1200.0,1200.0,1200.0,2.0,2.0,2.0,28.0,28.0,28.0,70.0,70.0,70.0,2201.0,Dug Well,maharashtra
249,3.3,3.3,3.3,168.0,168.0,168.0,1967.4121768875495,1058.275413694887,556.4552198526463,1.4,1.4,1.4,23.0,23.0,23.0,14664.027303397017,3829.8378695281854,922.5399414806714,7.3,7.3,7.3,3.3,3.3,3.3,168.0,168.0,168.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,23.0,23.0,14249.386440677967,4048.237288135593,825.1254237288135,2202.0,"Dugwell at Ghane Kunth near Awashi, Owned by Shri. Rajendra Ambre vill Ghanekunth Tal. Khed, Dist. Ratnagiri",maharashtra
250,7.6,7.6,7.6,1124.0,1124.0,1124.0,23.0,23.0,23.0,77.0,77.0,77.0,28.0,28.0,28.0,40.0,40.0,40.0,8.0,8.0,8.0,7.6,7.6,7.6,1124.0,1124.0,1124.0,23.0,23.0,23.0,28.0,28.0,28.0,40.0,40.0,40.0,2203.0,"Hand Pump in the premises of Zilla Parishad Primary School. Village- Bhugaon,  Taluka- Wardha, District- Wardha.",maharashtra
251,3.2,3.2,3.2,5495.0,5495.0,5495.0,8.0,8.0,8.0,1.3,1.3,1.3,28.0,28.0,28.0,550.0,550.0,550.0,8.2,8.2,8.2,3.2,3.2,3.2,5495.0,5495.0,5495.0,8.0,8.0,8.0,28.0,28.0,28.0,550.0,550.0,550.0,2819.0,"Dug well owned by Shri Deshmukh. Village- Malegaon, Taluka- Baramati, District- Pune.",maharashtra
252,4.3,3.8,3.2,1368.0,1337.0,1306.0,60.0,43.0,25.0,2.4,2.0,1.6,25.0,25.0,25.0,550.0,488.0,425.0,8.1,7.9,7.7,4.3,3.8,3.2,1368.0,1337.0,1306.0,60.0,43.0,25.0,25.0,25.0,25.0,550.0,488.0,425.0,2820.0,"Dug well owned by Shri Shivaji Baban Darekar Village- Sanaswadi, Taluka- Shirur, District- Pune.",maharashtra
253,3.1,3.1,3.1,433.0,433.0,433.0,25.0,25.0,25.0,3.0,3.0,3.0,28.0,28.0,28.0,425.0,425.0,425.0,7.0,7.0,7.0,3.1,3.1,3.1,433.0,433.0,433.0,25.0,25.0,25.0,28.0,28.0,28.0,425.0,425.0,425.0,2821.0,"Bore well at Bale railway station premises owned by  Shri. Digambar Joshi. Village- Dahegaon,Taluka- North Solapur, District- Solapur.",maharashtra
254,4.3,4.3,4.3,415.0,415.0,415.0,30.0,30.0,30.0,2.0,2.0,2.0,28.0,28.0,28.0,550.0,550.0,550.0,7.0,7.0,7.0,4.3,4.3,4.3,415.0,415.0,415.0,30.0,30.0,30.0,28.0,28.0,28.0,550.0,550.0,550.0,2822.0,"Bore well near  Chincholi. Village- Chincholi, Taluka- Mohol, District- Solapur.",maharashtra
255,3.2,3.2,3.2,440.0,440.0,440.0,20.0,20.0,20.0,2.3,2.3,2.3,28.0,28.0,28.0,425.0,425.0,425.0,6.9,6.9,6.9,3.2,3.2,3.2,440.0,440.0,440.0,20.0,20.0,20.0,28.0,28.0,28.0,425.0,425.0,425.0,2823.0,"Bore well at Shete Vasti, near old Tuljapur road. Village- Tuljapur naka, Taluka- Solapur,District- Solapur.",maharashtra
256,5.0,5.0,5.0,1090.0,1090.0,1090.0,2.0,2.0,2.0,0.2,0.2,0.2,28.0,28.0,28.0,79.0,79.0,79.0,7.4,7.4,7.4,5.0,5.0,5.0,1090.0,1090.0,1090.0,2.0,2.0,2.0,28.0,28.0,28.0,79.0,79.0,79.0,2825.0, Bore Well,maharashtra
257,6.0,6.0,6.0,1173.0,1173.0,1173.0,70.0,70.0,70.0,76.0,76.0,76.0,27.0,27.0,27.0,170.0,170.0,170.0,8.0,8.0,8.0,6.0,6.0,6.0,1173.0,1173.0,1173.0,70.0,70.0,70.0,27.0,27.0,27.0,170.0,170.0,170.0,2826.0,"Dug well near Railway station, Cotton Market. Village- Wardha city, Taluka- Wardha,District- Wardha.",maharashtra
258,7.4,7.4,7.4,553.0,553.0,553.0,80.0,80.0,80.0,2.6,2.6,2.6,27.0,27.0,27.0,110.0,110.0,110.0,8.0,8.0,8.0,7.4,7.4,7.4,553.0,553.0,553.0,80.0,80.0,80.0,27.0,27.0,27.0,110.0,110.0,110.0,2827.0,"Bore well Near Railway crossing at Dongri Buzurg. Village- Dongri-Buzurg, Taluka- Tumsar,District- Bandara.",maharashtra
259,6.2,6.2,6.2,915.0,915.0,915.0,2258.1576448914493,1002.4263725581704,598.059450557218,24.0,24.0,24.0,27.0,27.0,27.0,17435.52585501375,3377.044065175467,1061.0766220775158,8.0,8.0,8.0,6.2,6.2,6.2,915.0,915.0,915.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.0,27.0,27.0,14249.386440677967,4048.237288135593,825.1254237288135,2828.0,"Dug well  near Jilla Parishet Primary school, Visapur. Village- Visapur, Taluka- Ballarpur,District- Chandrapur.",maharashtra
260,2.7,2.7,2.7,2387.0,2387.0,2387.0,1997.3413267814735,1052.1834479952317,560.4564736628801,0.7,0.7,0.7,25.0,25.0,25.0,14273.400353328687,3888.367959042158,706.8420528968448,7.1,7.1,7.1,2.7,2.7,2.7,2387.0,2387.0,2387.0,1887.5023041474653,1088.8341013824884,562.2764976958525,25.0,25.0,25.0,14249.386440677967,4048.237288135593,825.1254237288135,2831.0,"Dugwell water sample at Sakharoli Tal .Walwa, Dist Sangli.",maharashtra
261,2.9,2.9,2.9,130.0,130.0,130.0,1934.1509065342004,1064.4615355248075,551.8941401354415,0.6,0.6,0.6,23.0,23.0,23.0,14252.906192383705,3897.1085870081633,886.5989706224748,7.2,7.2,7.2,2.9,2.9,2.9,130.0,130.0,130.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,23.0,23.0,14249.386440677967,4048.237288135593,825.1254237288135,2832.0,"Dugwell no 1 at Brahamanwadi (C/O Shri Vaidya) Vill Anjanwell, Tal. Guhagar, Dist Ratangiri.",maharashtra
262,3.5,3.5,3.5,177.0,177.0,177.0,1938.5418493874545,1064.4216703022007,550.8852661394045,1.3,1.3,1.3,23.0,23.0,23.0,14252.77432213335,3929.2003478173483,928.4557781085108,7.1,7.1,7.1,3.5,3.5,3.5,177.0,177.0,177.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,23.0,23.0,14249.386440677967,4048.237288135593,825.1254237288135,2833.0,"Dugwell no. 1 at Grampanchayat at Arkatewadi near Masjid, Khed, Ratangiri.",maharashtra
263,3.4,3.4,3.4,133.0,133.0,133.0,1976.4134021860384,1056.7101440324286,557.5750958571988,0.7,0.7,0.7,23.0,23.0,23.0,14772.127205821876,3817.6489634567724,935.6211295323735,7.3,7.3,7.3,3.4,3.4,3.4,133.0,133.0,133.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,23.0,23.0,14249.386440677967,4048.237288135593,825.1254237288135,2834.0,"Dugwell no 2 at Arkatewadi, Khed, Ratnagiri",maharashtra
264,2.8,2.8,2.8,175.0,175.0,175.0,1910.895051150123,1069.0099056150918,548.1868738242416,0.5,0.5,0.5,23.0,23.0,23.0,13941.830604060959,3956.3766320715968,869.733182987717,7.1,7.1,7.1,2.8,2.8,2.8,175.0,175.0,175.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,23.0,23.0,14249.386440677967,4048.237288135593,825.1254237288135,2835.0,"Durgwell no. 2 owned by Group Gram Panchayat at Brahmanwadi Vill Anjanwell, Tal. Guhagar, Dist. Ratnagiri.",maharashtra
265,0.4,0.4,0.4,842.0,679.0,515.0,4.0,4.0,4.0,5.8,3.5,1.2,28.0,28.0,28.0,23.0,23.0,23.0,7.2,7.2,7.1,0.4,0.4,0.4,842.0,679.0,515.0,4.0,4.0,4.0,28.0,28.0,28.0,23.0,23.0,23.0,1644.0,"JAGATPUR INDUSTRIAL AREA, CUTTACK ODISHA",odisha
266,1.0,0.6,0.1,498.0,360.0,222.0,28.0,28.0,28.0,6.9,3.6,0.3,28.0,27.5,27.0,240.0,240.0,240.0,7.4,7.2,7.0,1.0,0.6,0.1,498.0,360.0,222.0,28.0,28.0,28.0,28.0,27.5,27.0,240.0,240.0,240.0,1645.0,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK, ODISHA",odisha
267,0.2,0.2,0.1,173.0,168.0,163.0,2468.3892066593394,928.5754611677867,556.8782671699199,0.7,0.5,0.2,27.0,26.5,26.0,2.0,2.0,2.0,7.6,7.4,7.2,0.2,0.2,0.1,173.0,168.0,163.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.0,26.5,26.0,2.0,2.0,2.0,1646.0,"BIDANASHI - TULASIPUR AREA, CUTTACK, ODISHA",odisha
268,1.4,0.9,0.3,804.0,733.0,661.0,2576.199791761795,908.5290132113706,575.3758491950774,0.8,0.6,0.4,28.0,28.0,28.0,2.0,2.0,2.0,7.4,7.2,6.9,1.4,0.9,0.3,804.0,733.0,661.0,1887.5023041474653,1088.8341013824884,562.2764976958525,28.0,28.0,28.0,2.0,2.0,2.0,1647.0,"BADAMBARI AREA, CUTTACK, ODISHA",odisha
269,23.3,6.7,0.2,851.0,336.0,132.0,160000.0,143000.0,92000.0,10.6,4.7,0.6,37.0,29.0,25.0,600000.0,215000.0,160000.0,8.3,7.7,7.3,23.3,6.7,0.2,851.0,336.0,132.0,160000.0,143000.0,92000.0,37.0,29.0,25.0,600000.0,215000.0,160000.0,1648.0,"RANIHAT- MANGALABAGH AREA, CUTTACK, ODISHA",odisha
270,0.5,0.3,0.1,290.0,217.0,143.0,1496.784025919133,1144.9472077249914,469.1976446522422,9.7,5.5,1.3,33.0,29.5,26.0,13248.373611462723,3728.0507839446855,1159.7384670849574,6.1,6.1,6.1,0.5,0.3,0.1,290.0,217.0,143.0,1887.5023041474653,1088.8341013824884,562.2764976958525,33.0,29.5,26.0,14249.386440677967,4048.237288135593,825.1254237288135,1649.0,"KHANDAGIRI AREA, BHUBANESWAR, ODISHA",odisha
271,0.5,0.4,0.3,274.0,260.0,245.0,2167.1420771247654,1032.4949848392446,565.6792209773757,1.6,1.0,0.4,30.0,28.0,26.0,16245.247905099337,3895.8376294304912,1082.4678661896019,7.5,7.0,6.4,0.5,0.4,0.3,274.0,260.0,245.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,28.0,26.0,14249.386440677967,4048.237288135593,825.1254237288135,1650.0,"CAPITAL HOSPITAL AREA, BHUBANESWAR, ODISHA",odisha
272,0.4,0.4,0.3,774.0,713.0,652.0,1994.6922083508593,1049.0974899665637,560.8144133427844,8.2,4.8,1.3,30.0,29.5,29.0,17380.771744271155,3222.1331432129755,1156.8821206267753,7.4,6.9,6.4,0.4,0.4,0.3,774.0,713.0,652.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,29.5,29.0,14249.386440677967,4048.237288135593,825.1254237288135,1651.0,"OLD TOWN- SAMANTARAAIPUR AREA, BHUBANESWAR, ODISHA",odisha
273,0.7,0.5,0.3,427.0,341.0,255.0,23.0,23.0,23.0,6.0,3.9,1.8,30.0,29.5,29.0,49.0,49.0,49.0,7.0,7.0,6.9,0.7,0.5,0.3,427.0,341.0,255.0,23.0,23.0,23.0,30.0,29.5,29.0,49.0,49.0,49.0,1652.0,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR, ODISHA",odisha
274,0.2,0.2,0.1,235.0,171.0,107.0,8.0,8.0,8.0,2.2,1.4,0.7,30.0,29.5,29.0,23.0,23.0,23.0,7.7,7.0,6.3,0.2,0.2,0.1,235.0,171.0,107.0,8.0,8.0,8.0,30.0,29.5,29.0,23.0,23.0,23.0,1653.0,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR, ODISHA",odisha
275,2.1,1.3,0.4,182.0,166.0,149.0,33.0,33.0,33.0,0.8,0.7,0.6,30.0,29.5,29.0,79.0,79.0,79.0,7.4,6.9,6.4,2.1,1.3,0.4,182.0,166.0,149.0,33.0,33.0,33.0,30.0,29.5,29.0,79.0,79.0,79.0,1654.0,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA, BHUBANESWAR, ODISHA",odisha
276,0.4,0.3,0.1,1340.0,1258.0,1176.0,2021.0183568309085,1031.9601036733634,582.023158376531,10.4,6.3,2.2,28.0,28.0,28.0,19309.19915449561,2441.3955257593593,1064.2778679845078,8.4,8.2,8.0,0.4,0.3,0.1,1340.0,1258.0,1176.0,1887.5023041474653,1088.8341013824884,562.2764976958525,28.0,28.0,28.0,14249.386440677967,4048.237288135593,825.1254237288135,1655.0,"NEAR SEA BEACH, PURI, ODISHA",odisha
277,0.3,0.3,0.2,1017.0,1003.0,988.0,130.0,130.0,130.0,11.0,6.9,2.9,27.0,26.5,26.0,540.0,540.0,540.0,7.9,7.9,7.9,0.3,0.3,0.2,1017.0,1003.0,988.0,130.0,130.0,130.0,27.0,26.5,26.0,540.0,540.0,540.0,1656.0,"NEAR JAGANNATH TEMPLE, PURI, ODISHA",odisha
278,0.6,0.5,0.3,855.0,808.0,761.0,13.0,13.0,13.0,9.3,6.0,2.8,27.0,26.5,26.0,220.0,220.0,220.0,8.3,8.0,7.7,0.6,0.5,0.3,855.0,808.0,761.0,13.0,13.0,13.0,27.0,26.5,26.0,220.0,220.0,220.0,1657.0,"HOSPITAL - BUSSTAND- MAUSHIMA TEMPLE AREA, PURI, ODISHA",odisha
279,0.5,0.4,0.2,403.0,362.0,320.0,2169.5507783807625,1012.7583574804501,595.6803991950911,3.0,1.6,0.3,28.0,27.5,27.0,17985.41042225179,3001.865656425052,863.0626747086633,8.3,8.3,8.2,0.5,0.4,0.2,403.0,362.0,320.0,1887.5023041474653,1088.8341013824884,562.2764976958525,28.0,27.5,27.0,14249.386440677967,4048.237288135593,825.1254237288135,1658.0,"NEAR RIVER KUSHABHADRA, PURI, ODISHA",odisha
280,3.5286621955084776,2.448737539278168,2.547832203636384,4800.0,3320.0,361.0,5227.9289552290065,315.778073216784,999.9164712999207,0.8,0.4,0.0,31.0,30.3,30.0,52546.4635777599,0.0,2818.104389072525,7.6,7.4,7.0,3.1707964601769913,2.6238938053097334,2.198230088495573,4800.0,3320.0,361.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,30.3,30.0,14249.386440677967,4048.237288135593,825.1254237288135,1397.0,"WELL AT MUTHIALPET AREA(I), PONDICHERRY",pondicherry
281,2.5510114001475515,2.916365770281502,1.691810345505309,1900.0,1460.0,1240.0,1726.5859505197898,1133.9945302011295,526.5345173668669,0.3,0.1,0.0,32.0,30.7,30.0,5893.489263080682,6843.892093406162,451.55327102201926,7.4,7.4,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1900.0,1460.0,1240.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,30.7,30.0,14249.386440677967,4048.237288135593,825.1254237288135,1398.0,"WELL AT THENGAITHITTU AREA, (II) PONDICHERRY",pondicherry
282,3.115609186361583,2.650873479490137,2.1479799078648423,658.0,597.0,476.0,2370.7290589256418,987.5747687157577,607.1940842376812,4.8,4.7,4.7,32.0,30.7,30.0,17263.224057515734,3519.2005344781446,989.6662630030505,7.4,7.3,7.0,3.1707964601769913,2.6238938053097334,2.198230088495573,658.0,597.0,476.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,30.7,30.0,14249.386440677967,4048.237288135593,825.1254237288135,1453.0,"WELL AT MUTHARAPLATYAM (PWD), PONDICHERRY",pondicherry
283,2.671455394603474,2.865656685913837,1.7849905851402,212.0,207.0,196.0,2172.896420997327,1016.8855720970893,590.0955089547589,1.2,1.2,1.2,30.0,30.0,30.0,15781.235698036411,3667.444004217623,754.5911620215342,7.1,7.1,7.1,3.1707964601769913,2.6238938053097334,2.198230088495573,212.0,207.0,196.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,30.0,30.0,14249.386440677967,4048.237288135593,825.1254237288135,1454.0,"WELL AT KALAPET, PONDI. UNIVER. ADMN. BLOCK, PONDICHERRY",pondicherry
284,2.9359120650826456,2.7405673473433287,2.005188355865613,2200.0,1795.0,1592.0,1797.283816238501,1103.8345106376048,549.5191397595215,2.6,0.9,0.0,30.0,30.0,30.0,8360.802632411009,5999.262330409207,429.8411499224361,7.3,7.2,7.1,3.1707964601769913,2.6238938053097334,2.198230088495573,2200.0,1795.0,1592.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,30.0,30.0,14249.386440677967,4048.237288135593,825.1254237288135,1687.0,"NEHRU STATUE, PONDICHERRY",pondicherry
285,2.9310729589236963,2.7256911497386778,2.0475200036837053,574.0,549.0,500.0,2426.2343210282256,971.8141631011425,623.2473415942771,0.5,0.5,0.4,30.0,30.0,30.0,18597.643531220678,3251.12792109778,950.4306926958363,7.6,7.5,7.2,3.1707964601769913,2.6238938053097334,2.198230088495573,574.0,549.0,500.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,30.0,30.0,14249.386440677967,4048.237288135593,825.1254237288135,1688.0,"KATTERIKUPPAM, PODICHERRY",pondicherry
286,14.0,6.3,1.0,1474.0,1193.0,696.0,2621.200278491107,932.4451322208404,647.2780494355746,0.1,0.0,0.0,32.0,29.3,28.0,20322.43244762014,2378.9263417606135,1171.9243260102792,8.5,8.1,7.8,14.0,6.3,1.0,1474.0,1193.0,696.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,29.3,28.0,14249.386440677967,4048.237288135593,825.1254237288135,1689.0,"CHUNMBAR RIVER, PONDICHERRY",pondicherry
287,3.266847487986251,2.5754430169903824,2.284277956869743,560.0,550.0,530.0,2292.3125316429446,1003.7592574053839,600.2155751859565,6.3,5.5,5.0,32.0,30.7,30.0,16999.318212300062,3663.1905104887564,970.2157030173778,7.6,7.5,7.2,3.1707964601769913,2.6238938053097334,2.198230088495573,560.0,550.0,530.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,30.7,30.0,14249.386440677967,4048.237288135593,825.1254237288135,2009.0,KURUMBAPET,pondicherry
288,2.9061573734566775,2.7352025984451553,2.0290004115934606,1272.0,1248.0,1200.0,2529.105079913494,951.7373525244973,638.9827710819178,0.6,0.6,0.5,32.0,32.0,32.0,19378.379994630548,3120.0440297927494,893.9166328653862,7.7,7.6,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1272.0,1248.0,1200.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,32.0,32.0,14249.386440677967,4048.237288135593,825.1254237288135,2010.0,METTUPALAYAM,pondicherry
289,2.875522080013299,2.757796997777408,1.990213543550265,3210.0,3207.0,3200.0,2408.9192826741614,972.4448224846846,624.6828849528514,0.1,0.0,0.0,32.0,32.0,32.0,17729.484697237513,3345.4132916655403,621.848096474993,7.5,7.5,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,3210.0,3207.0,3200.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,32.0,32.0,14249.386440677967,4048.237288135593,825.1254237288135,2011.0,URUVAIYAR,pondicherry
290,3.8097917802823296,2.3281104562946684,2.7068173746710738,1600.0,1597.0,1592.0,2429.453253357801,961.9711699344676,624.3443529666166,1.9,0.6,0.0,32.0,31.3,30.0,19622.52943033769,2840.0825518049082,832.873999242615,7.5,7.5,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1600.0,1597.0,1592.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,31.3,30.0,14249.386440677967,4048.237288135593,825.1254237288135,2012.0,KARUVADIKUPPAM,pondicherry
291,1.0,1.0,1.0,1728.0,1719.0,1700.0,2062.2612985017354,1044.323881119875,569.1235087661483,1.2,1.0,0.8,28.5,27.5,27.0,14686.046550221386,3876.151283083313,715.345587571153,7.5,7.5,7.4,1.0,1.0,1.0,1728.0,1719.0,1700.0,1887.5023041474653,1088.8341013824884,562.2764976958525,28.5,27.5,27.0,14249.386440677967,4048.237288135593,825.1254237288135,2013.0,"T.R.PATTINAM, KARAIKAL",pondicherry
292,2.829502671824733,2.774897258837878,1.9583012440579175,1548.0,1514.0,1446.0,2290.961399818298,997.9508013781369,599.5874347827053,1.2,0.8,0.1,28.5,28.2,28.0,17968.973604464507,3252.0870650821935,1004.210791642767,7.5,7.4,7.1,3.1707964601769913,2.6238938053097334,2.198230088495573,1548.0,1514.0,1446.0,1887.5023041474653,1088.8341013824884,562.2764976958525,28.5,28.2,28.0,14249.386440677967,4048.237288135593,825.1254237288135,2014.0,"VADAMATTAM, KARAIKAL",pondicherry
293,2.572344393946583,2.9247045511964767,1.6547562090518335,255.0,255.0,255.0,2133.974409989118,1025.1378038257772,583.315659697335,5.8,5.8,5.8,32.0,32.0,32.0,14810.510982370723,3910.82934578234,686.6979361438646,6.7,6.7,6.7,3.1707964601769913,2.6238938053097334,2.198230088495573,255.0,255.0,255.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,32.0,32.0,14249.386440677967,4048.237288135593,825.1254237288135,2446.0,PALLUR,pondicherry
294,2.582947921295604,2.9170077277429844,1.670669846047474,126.0,126.0,126.0,2179.793765205853,1016.4650250806345,590.4409812356038,1.6,1.6,1.6,32.0,32.0,32.0,15396.755596835954,3812.7464598222123,713.3852883175857,6.8,6.8,6.8,3.1707964601769913,2.6238938053097334,2.198230088495573,126.0,126.0,126.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,32.0,32.0,14249.386440677967,4048.237288135593,825.1254237288135,2447.0,PANTHAKKAL,pondicherry
295,2.973215877628096,2.726362887241429,2.003479669199339,1260.0,1260.0,1260.0,1859.7221068166962,1075.3966456249918,539.093089055033,7.2,4.5,1.8,26.68963712914551,25.826195352665433,25.3174557615905,15981.603369132177,3398.18361564414,1111.5644505351377,7.0,6.9,6.7,3.1707964601769913,2.6238938053097334,2.198230088495573,1260.0,1260.0,1260.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1898.0,"PETROL PUMP OPP. HERO CYCLE, LUDHIANA",punjab
296,3.023551763761293,2.6902442176145844,2.094465579430505,593.0,593.0,593.0,2061.740645098162,1044.2035700494148,564.2589388751152,3.3,2.4,1.4,26.588103316080893,25.86434340511211,25.272019856088754,16172.205453584067,3652.4938050389605,1061.1506274170974,7.4,7.2,6.9,3.1707964601769913,2.6238938053097334,2.198230088495573,593.0,593.0,593.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1900.0,"GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX, LUDHIANA",punjab
297,2.863601854106607,2.783009165220072,1.907356847780819,896.0,896.0,896.0,1864.6937249334394,1077.5815490111636,537.7268336223966,4.3,2.9,1.4,26.545294227022826,25.870044393891003,25.28309799836249,14606.823584384378,3766.303606726947,972.8795324055775,6.8,6.8,6.7,3.1707964601769913,2.6238938053097334,2.198230088495573,896.0,896.0,896.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1901.0,"DUSSHERA GROUND INDUSTRIAL ESTATE, LUDHIANA",punjab
